cui	hgnc_id	symbol	entrez_id
C1416003	HGNC:5552	IGHV1-3	28473
C1416004	HGNC:5553	IGHV1-45	28466
C1416005	HGNC:5554	IGHV1-46	28465
C1416006	HGNC:5555	IGHV1-58	28464
C1416007	HGNC:5556	IGHV1-67	28463
C1416008	HGNC:5557	IGHV1-68	28462
C1416009	HGNC:5558	IGHV1-69	28461
C1416010	HGNC:5559	IGHV1-8	28472
C1416011	HGNC:5560	IGHV1-38-4	28460
C1416012	HGNC:5562	IGHV1-69-2	28458
C1416013	HGNC:5563	IGHV1OR15-1	388077
C1416014	HGNC:5564	IGHV1OR15-2	100287128
C1416015	HGNC:5565	IGHV1OR15-3	646370
C1416016	HGNC:5566	IGHV1OR15-4	646379
C1416017	HGNC:5567	IGHV1OR15-5	100384884
C1416018	HGNC:5568	IGHV1OR15-6	28320
C1416019	HGNC:5569	IGHV1OR15-9	390531
C1416020	HGNC:5570	IGHV1OR16-1	28315
C1416021	HGNC:5571	IGHV1OR16-2	28314
C1416022	HGNC:5572	IGHV1OR16-3	28313
C1416023	HGNC:5573	IGHV1OR16-4	28312
C1416024	HGNC:5574	IGHV2-10	28456
C1416025	HGNC:5575	IGHV2-26	28455
C1416026	HGNC:5576	IGHV2-5	28457
C1416027	HGNC:5577	IGHV2-70	28454
C1416028	HGNC:5579	IGHV2OR16-5	100129631
C1416029	HGNC:5580	IGHV3-11	28450
C1416030	HGNC:5581	IGHV3-13	28449
C1416031	HGNC:5582	IGHV3-15	28448
C1416032	HGNC:5583	IGHV3-16	28447
C1416033	HGNC:5584	IGHV3-19	28446
C1416034	HGNC:5585	IGHV3-20	28445
C1416035	HGNC:5586	IGHV3-21	28444
C1416036	HGNC:5587	IGHV3-22	28443
C1416037	HGNC:5588	IGHV3-23	28442
C1416038	HGNC:5589	IGHV3-25	28441
C1416039	HGNC:5590	IGHV3-29	28440
C1416040	HGNC:5591	IGHV3-30	28439
C1416041	HGNC:5592	IGHV3-30-2	28438
C1416042	HGNC:5593	IGHV3-30-3	57290
C1416043	HGNC:5594	IGHV3-30-5	89770
C1416044	HGNC:5595	IGHV3-32	28435
C1416045	HGNC:5596	IGHV3-33	28434
C1416046	HGNC:5597	IGHV3-33-2	28433
C1416047	HGNC:5598	IGHV3-35	28432
C1416048	HGNC:5599	IGHV3-36	28431
C1416049	HGNC:5600	IGHV3-37	28430
C1416050	HGNC:5601	IGHV3-38	28429
C1416051	HGNC:5602	IGHV3-41	28428
C1416052	HGNC:5603	IGHV3-42	28427
C1416053	HGNC:5604	IGHV3-43	28426
C1416054	HGNC:5605	IGHV3-47	28425
C1416055	HGNC:5606	IGHV3-48	28424
C1416056	HGNC:5607	IGHV3-49	28423
C1416057	HGNC:5608	IGHV3-50	28422
C1416058	HGNC:5609	IGHV3-52	28421
C1416059	HGNC:5610	IGHV3-53	28420
C1416060	HGNC:5611	IGHV3-54	28419
C1416061	HGNC:5612	IGHV3-57	28418
C1416062	HGNC:5613	IGHV3-6	28453
C1416063	HGNC:5614	IGHV3-60	28417
C1416064	HGNC:5615	IGHV3-62	28416
C1416065	HGNC:5616	IGHV3-63	28415
C1416066	HGNC:5617	IGHV3-64	28414
C1416067	HGNC:5618	IGHV3-65	28413
C1416068	HGNC:5619	IGHV3-66	28412
C1416069	HGNC:5620	IGHV3-7	28452
C1416070	HGNC:5621	IGHV3-71	28411
C1416071	HGNC:5622	IGHV3-72	28410
C1416072	HGNC:5623	IGHV3-73	28409
C1416073	HGNC:5624	IGHV3-74	28408
C1416074	HGNC:5625	IGHV3-75	28407
C1416075	HGNC:5626	IGHV3-76	28406
C1416076	HGNC:5627	IGHV3-79	28405
C1416077	HGNC:5628	IGHV3-9	28451
C1416078	HGNC:5629	IGHV3-38-3	28404
C1416080	HGNC:5631	IGHV3-69-1	28402
C1416081	HGNC:5633	IGHV3OR15-7	28318
C1416082	HGNC:5634	IGHV3OR16-10	28306
C1416083	HGNC:5635	IGHV3OR16-11	28305
C1416084	HGNC:5636	IGHV3OR16-12	28304
C1416085	HGNC:5637	IGHV3OR16-13	100287372
C1416086	HGNC:5638	IGHV3OR16-14	100568447
C1416087	HGNC:5639	IGHV3OR16-15	28301
C1416088	HGNC:5640	IGHV3OR16-16	28300
C1416089	HGNC:5641	IGHV3OR16-6	647187
C1416090	HGNC:5642	IGHV3OR16-7	28309
C1416091	HGNC:5643	IGHV3OR16-8	388255
C1416092	HGNC:5644	IGHV3OR16-9	28307
C1416093	HGNC:5645	IGHV4-28	28400
C1416094	HGNC:5646	IGHV4-30-1	28399
C1416095	HGNC:5647	IGHV4-30-2	28398
C1416096	HGNC:5648	IGHV4-30-4	28397
C1416097	HGNC:5649	IGHV4-31	28396
C1416098	HGNC:5650	IGHV4-34	28395
C1416099	HGNC:5651	IGHV4-39	28394
C1416100	HGNC:5652	IGHV4-4	28401
C1416101	HGNC:5653	IGHV4-55	28393
C1416102	HGNC:5654	IGHV4-59	28392
C1416103	HGNC:5655	IGHV4-61	28391
C1416104	HGNC:5656	IGHV4-80	28390
C1416106	HGNC:5658	IGHV4OR15-8	28317
C1416107	HGNC:5659	IGHV5-51	28388
C1416108	HGNC:5660	IGHV5-78	28387
C1416109	HGNC:5661	IGHV5-10-1	28386
C1416110	HGNC:5662	IGHV6-1	28385
C1416111	HGNC:5663	IGHV7-27	28383
C1416112	HGNC:5664	IGHV7-34-1	28382
C1416113	HGNC:5665	IGHV7-4-1	57289
C1416114	HGNC:5666	IGHV7-40	28381
C1416115	HGNC:5667	IGHV7-56	28380
C1416117	HGNC:5669	IGHV7-81	28378
C1416118	HGNC:5670	IGHVII-1-1	28377
C1416119	HGNC:5671	IGHVII-15-1	28376
C1416120	HGNC:5672	IGHVII-20-1	28375
C1416121	HGNC:5673	IGHVII-22-1	28374
C1416122	HGNC:5674	IGHVII-26-2	28373
C1416123	HGNC:5675	IGHVII-28-1	28372
C1416124	HGNC:5676	IGHVII-30-1	28371
C1416125	HGNC:5677	IGHVII-31-1	28370
C1416126	HGNC:5678	IGHVII-33-1	28369
C1416127	HGNC:5679	IGHVII-40-1	28368
C1416128	HGNC:5680	IGHVII-43-1	28367
C1416129	HGNC:5681	IGHVII-44-2	28366
C1416130	HGNC:5682	IGHVII-46-1	28365
C1416131	HGNC:5683	IGHVII-49-1	28364
C1416132	HGNC:5684	IGHVII-51-2	28363
C1416133	HGNC:5685	IGHVII-53-1	28362
C1416134	HGNC:5686	IGHVII-60-1	28361
C1416135	HGNC:5687	IGHVII-62-1	28360
C1416136	HGNC:5688	IGHVII-65-1	28359
C1416137	HGNC:5689	IGHVII-67-1	28358
C1416138	HGNC:5690	IGHVII-74-1	28357
C1416139	HGNC:5691	IGHVII-78-1	28356
C1416140	HGNC:5692	IGHVIII-11-1	28352
C1416141	HGNC:5693	IGHVIII-13-1	28351
C1416142	HGNC:5694	IGHVIII-16-1	28350
C1416143	HGNC:5695	IGHVIII-2-1	28355
C1416144	HGNC:5696	IGHVIII-22-2	28349
C1416145	HGNC:5697	IGHVIII-25-1	28348
C1416146	HGNC:5698	IGHVIII-26-1	28347
C1416147	HGNC:5699	IGHVIII-38-1	28346
C1416148	HGNC:5700	IGHVIII-44	28345
C1416149	HGNC:5701	IGHVIII-47-1	28344
C1416150	HGNC:5702	IGHVIII-5-1	28354
C1416151	HGNC:5703	IGHVIII-5-2	28353
C1416152	HGNC:5704	IGHVIII-51-1	28343
C1416153	HGNC:5705	IGHVIII-67-2	28342
C1416154	HGNC:5706	IGHVIII-67-3	28341
C1416155	HGNC:5707	IGHVIII-67-4	28340
C1416156	HGNC:5708	IGHVIII-76-1	28339
C1416157	HGNC:5709	IGHVIII-82	28338
C1416158	HGNC:5710	IGHVIV-44-1	28337
C1416161	HGNC:5713	JCHAIN	3512
C1416162	HGNC:5714	IGJP1	3513
C1416163	HGNC:5716	IGKC	3514
C1416164	HGNC:5717	IGKDEL	3515
C1416166	HGNC:5719	IGKJ1	28950
C1416167	HGNC:5720	IGKJ2	28949
C1416168	HGNC:5721	IGKJ3	28948
C1416169	HGNC:5722	IGKJ4	28947
C1416170	HGNC:5723	IGKJ5	28946
C1416171	HGNC:5724	RBPJ	3516
C1416175	HGNC:5730	IGKV1-12	28940
C1416176	HGNC:5731	IGKV1-13	28939
C1416177	HGNC:5732	IGKV1-16	28938
C1416178	HGNC:5733	IGKV1-17	28937
C1416179	HGNC:5734	IGKV1-22	28936
C1416180	HGNC:5735	IGKV1-27	28935
C1416181	HGNC:5736	IGKV1-32	28934
C1416182	HGNC:5737	IGKV1-33	28933
C1416183	HGNC:5738	IGKV1-35	28932
C1416184	HGNC:5739	IGKV1-37	28931
C1416185	HGNC:5740	IGKV1-39	28930
C1416186	HGNC:5741	IGKV1-5	28299
C1416187	HGNC:5742	IGKV1-6	28943
C1416188	HGNC:5743	IGKV1-8	28942
C1416189	HGNC:5744	IGKV1-9	28941
C1416190	HGNC:5746	IGKV1D-12	28903
C1416191	HGNC:5747	IGKV1D-13	28902
C1416192	HGNC:5748	IGKV1D-16	28901
C1416193	HGNC:5749	IGKV1D-17	28900
C1416194	HGNC:5750	IGKV1D-22	28899
C1416195	HGNC:5751	IGKV1D-27	28898
C1416196	HGNC:5752	IGKV1D-32	28897
C1416197	HGNC:5753	IGKV1D-33	28896
C1416198	HGNC:5754	IGKV1D-35	28895
C1416199	HGNC:5755	IGKV1D-37	28894
C1416200	HGNC:5756	IGKV1D-39	28893
C1416201	HGNC:5757	IGKV1D-42	28892
C1416202	HGNC:5758	IGKV1D-43	28891
C1416203	HGNC:5759	IGKV1D-8	28904
C1416204	HGNC:5760	IGKV1OR2-1	3531
C1416205	HGNC:5761	IGKV1OR-2	3532
C1416206	HGNC:5762	IGKV1OR-3	644731
C1416207	HGNC:5763	IGKV1OR-4	3534
C1416208	HGNC:5764	IGKV1OR1-1	3525
C1416209	HGNC:5765	IGKV1OR15-118	100312985
C1416210	HGNC:5766	IGKV1OR2-0	28867
C1416211	HGNC:5767	IGKV1OR2-108	28862
C1416212	HGNC:5768	IGKV1OR2-11	28863
C1416213	HGNC:5769	IGKV1OR2-3	28866
C1416214	HGNC:5770	IGKV1OR2-6	28865
C1416215	HGNC:5771	IGKV1OR2-9	28864
C1416216	HGNC:5772	IGKV1OR22-1	3530
C1416217	HGNC:5773	IGKV1OR22-5	28850
C1416218	HGNC:5776	IGKV2-10	28928
C1416219	HGNC:5777	IGKV2-14	28927
C1416220	HGNC:5778	IGKV2-18	28926
C1416221	HGNC:5779	IGKV2-19	28925
C1416222	HGNC:5780	IGKV2-23	28924
C1416223	HGNC:5781	IGKV2-24	28923
C1416224	HGNC:5782	IGKV2-26	28922
C1416225	HGNC:5783	IGKV2-28	28921
C1416226	HGNC:5784	IGKV2-29	28920
C1416227	HGNC:5785	IGKV2-30	28919
C1416228	HGNC:5786	IGKV2-36	28918
C1416229	HGNC:5787	IGKV2-38	28917
C1416230	HGNC:5788	IGKV2-4	28929
C1416231	HGNC:5789	IGKV2-40	28916
C1416232	HGNC:5792	IGKV2D-10	28890
C1416233	HGNC:5793	IGKV2D-14	28889
C1416234	HGNC:5794	IGKV2D-18	28888
C1416235	HGNC:5795	IGKV2D-19	28887
C1416236	HGNC:5796	IGKV2D-23	28886
C1416237	HGNC:5797	IGKV2D-24	28885
C1416238	HGNC:5798	IGKV2D-26	28884
C1416239	HGNC:5799	IGKV2D-28	28883
C1416240	HGNC:5800	IGKV2D-29	28882
C1416241	HGNC:5801	IGKV2D-30	28881
C1416242	HGNC:5802	IGKV2D-36	28880
C1416243	HGNC:5803	IGKV2D-38	28879
C1416244	HGNC:5804	IGKV2D-40	28878
C1416245	HGNC:5805	IGKV2OR2-1	28861
C1416246	HGNC:5806	IGKV2OR2-10	28855
C1416247	HGNC:5808	IGKV2OR2-2	28859
C1416248	HGNC:5809	IGKV2OR2-4	28858
C1416249	HGNC:5810	IGKV2OR2-7	652873
C1416250	HGNC:5811	IGKV2OR2-8	100996600
C1416251	HGNC:5812	IGKV2OR22-3	3529
C1416252	HGNC:5813	IGKV2OR22-4	28847
C1416253	HGNC:5815	IGKV3-11	28914
C1416254	HGNC:5816	IGKV3-15	28913
C1416255	HGNC:5817	IGKV3-20	28912
C1416256	HGNC:5818	IGKV3-25	28911
C1416257	HGNC:5819	IGKV3-31	28910
C1416258	HGNC:5820	IGKV3-34	28909
C1416259	HGNC:5821	IGKV3-7	28915
C1416260	HGNC:5823	IGKV3D-11	28876
C1416261	HGNC:5824	IGKV3D-15	28875
C1416262	HGNC:5825	IGKV3D-20	28874
C1416263	HGNC:5826	IGKV3D-25	28873
C1416264	HGNC:5827	IGKV3D-31	28872
C1416265	HGNC:5828	IGKV3D-34	28871
C1416266	HGNC:5829	IGKV3D-7	28877
C1416267	HGNC:5830	IGKV3OR2-268	3523
C1416268	HGNC:5832	IGKV3OR2-5	28854
C1416269	HGNC:5833	IGKV3OR22-2	3527
C1416270	HGNC:5834	IGKV4-1	28908
C1416271	HGNC:5835	IGKV5-2	28907
C1416272	HGNC:5836	IGKV6-21	28906
C1416273	HGNC:5837	IGKV6D-21	28870
C1416274	HGNC:5838	IGKV6D-41	28869
C1416275	HGNC:5839	IGKV7-3	28905
C1416278	HGNC:5855	IGLC1	3537
C1416279	HGNC:5856	IGLC2	3538
C1416280	HGNC:5857	IGLC3	3539
C1416281	HGNC:5858	IGLC4	3540
C1416282	HGNC:5859	IGLC5	3541
C1416283	HGNC:5860	IGLC6	3542
C1416284	HGNC:5861	IGLC7	28834
C1416286	HGNC:5863	IGLJ1	28833
C1416287	HGNC:5864	IGLJ2	28832
C1416288	HGNC:5865	IGLJ3	28831
C1416289	HGNC:5866	IGLJ4	28830
C1416290	HGNC:5867	IGLJ5	28829
C1416291	HGNC:5868	IGLJ6	28828
C1416292	HGNC:5869	IGLJ7	28827
C1416293	HGNC:5870	IGLL1	3543
C1416294	HGNC:5871	IGLL2P	3544
C1416295	HGNC:5872	IGLL3P	91353
C1416296	HGNC:5873	IGLP1	7925
C1416297	HGNC:5874	IGLP2	7926
C1416299	HGNC:5876	IGLV1-36	28826
C1416300	HGNC:5877	IGLV1-40	28825
C1416301	HGNC:5878	IGLV1-41	28824
C1416302	HGNC:5879	IGLV1-44	28823
C1416303	HGNC:5880	IGLV1-47	28822
C1416304	HGNC:5881	IGLV1-50	28821
C1416305	HGNC:5882	IGLV1-51	28820
C1416306	HGNC:5883	IGLV1-62	28819
C1416307	HGNC:5884	IGLV10-54	28772
C1416308	HGNC:5885	IGLV10-67	28771
C1416309	HGNC:5886	IGLV11-55	28770
C1416310	HGNC:5887	IGLV2-11	28816
C1416311	HGNC:5888	IGLV2-14	28815
C1416312	HGNC:5889	IGLV2-18	28814
C1416313	HGNC:5890	IGLV2-23	28813
C1416314	HGNC:5891	IGLV2-28	28812
C1416315	HGNC:5892	IGLV2-33	28811
C1416316	HGNC:5893	IGLV2-34	28810
C1416317	HGNC:5894	IGLV2-5	28818
C1416318	HGNC:5895	IGLV2-8	28817
C1416319	HGNC:5896	IGLV3-1	28809
C1416320	HGNC:5897	IGLV3-10	28803
C1416321	HGNC:5898	IGLV3-12	28802
C1416322	HGNC:5899	IGLV3-13	28801
C1416323	HGNC:5900	IGLV3-15	28800
C1416324	HGNC:5901	IGLV3-16	28799
C1416325	HGNC:5902	IGLV3-17	28798
C1416326	HGNC:5903	IGLV3-19	28797
C1416327	HGNC:5904	IGLV3-2	28808
C1416328	HGNC:5905	IGLV3-21	28796
C1416329	HGNC:5906	IGLV3-22	28795
C1416330	HGNC:5907	IGLV3-24	28794
C1416331	HGNC:5908	IGLV3-25	28793
C1416332	HGNC:5909	IGLV3-26	28792
C1416333	HGNC:5910	IGLV3-27	28791
C1416334	HGNC:5911	IGLV3-29	28790
C1416335	HGNC:5912	IGLV3-30	28789
C1416336	HGNC:5913	IGLV3-31	28788
C1416337	HGNC:5914	IGLV3-32	28787
C1416338	HGNC:5915	IGLV3-4	28807
C1416339	HGNC:5916	IGLV3-6	28806
C1416340	HGNC:5917	IGLV3-7	28805
C1416341	HGNC:5918	IGLV3-9	28804
C1416342	HGNC:5919	IGLV4-3	28786
C1416343	HGNC:5920	IGLV4-60	28785
C1416344	HGNC:5921	IGLV4-69	28784
C1416345	HGNC:5922	IGLV5-37	28783
C1416346	HGNC:5923	IGLV5-39	28782
C1416347	HGNC:5924	IGLV5-45	28781
C1416348	HGNC:5925	IGLV5-48	28780
C1416349	HGNC:5926	IGLV5-52	28779
C1416350	HGNC:5927	IGLV6-57	28778
C1416351	HGNC:5928	IGLV7-35	28777
C1416352	HGNC:5929	IGLV7-43	28776
C1416353	HGNC:5930	IGLV7-46	28775
C1416354	HGNC:5931	IGLV8-61	28774
C1416355	HGNC:5932	IGLV8OR8-1	100996586
C1416356	HGNC:5933	IGLV9-49	28773
C1416357	HGNC:5934	IGLVI-20	28769
C1416358	HGNC:5935	IGLVI-38	28768
C1416359	HGNC:5936	IGLVI-42	28767
C1416360	HGNC:5937	IGLVI-56	28766
C1416361	HGNC:5938	IGLVI-63	28765
C1416362	HGNC:5939	IGLVI-68	28764
C1416363	HGNC:5940	IGLVI-70	28763
C1416364	HGNC:5941	IGLVIV-53	28762
C1416365	HGNC:5942	IGLVIV-59	28761
C1416366	HGNC:5943	IGLVIV-64	28760
C1416367	HGNC:5944	IGLVIV-65	28759
C1416368	HGNC:5945	IGLVV-58	28758
C1416369	HGNC:5946	IGLVV-66	28757
C1416370	HGNC:5948	IGSF1	3547
C1416371	HGNC:5949	CD101	9398
C1416372	HGNC:5950	IGSF3	3321
C1416373	HGNC:5951	CADM1	23705
C1416374	HGNC:5952	IGSF5	150084
C1416375	HGNC:5953	IGSF6	10261
C1416376	HGNC:5954	IHG1	3548
C1416377	HGNC:5956	IHH	3549
C1416378	HGNC:5958	IK	3550
C1416379	HGNC:5959	ELP1	8518
C1416380	HGNC:5961	IKBKG	8517
C1416381	HGNC:5964	IL10RA	3587
C1416383	HGNC:5971	IL12RB1	3594
C1416384	HGNC:5972	IL12RB2	3595
C1416385	HGNC:5974	IL13RA1	3597
C1416386	HGNC:5975	IL13RA2	3598
C1416387	HGNC:5978	IL15RA	3601
C1416389	HGNC:5982	IL17B	27190
C1416390	HGNC:5984	IL17D	53342
C1416392	HGNC:5987	IL18BP	10068
C1416393	HGNC:5988	IL18R1	8809
C1416394	HGNC:5989	IL18RAP	8807
C1416395	HGNC:5993	IL1R1	3554
C1416396	HGNC:5994	IL1R2	7850
C1416397	HGNC:5995	IL1RAP	3556
C1416398	HGNC:5996	IL1RAPL1	11141
C1416399	HGNC:5997	IL1RAPL2	26280
C1416400	HGNC:5998	IL1RL1	9173
C1416401	HGNC:5999	IL1RL2	8808
C1416402	HGNC:6000	IL1RN	3557
C1416403	HGNC:6002	IL20	50604
C1416404	HGNC:6003	IL20RA	53832
C1416405	HGNC:6004	IL20RB	53833
C1416406	HGNC:6005	IL21	59067
C1416407	HGNC:6006	IL21R	50615
C1416408	HGNC:6012	IL3RA	3563
C1416409	HGNC:6019	IL6R	3570
C1416413	HGNC:6030	IL9R	3581
C1416414	HGNC:6031	IL9RP1	100128449
C1416415	HGNC:6032	IL9RP2	439945
C1416416	HGNC:6033	IL9RP3	729486
C1416417	HGNC:6034	IL9RP4	100132166
C1416418	HGNC:6036	FOXK2	3607
C1416419	HGNC:6037	ILF2	3608
C1416420	HGNC:6038	ILF3	3609
C1416422	HGNC:6041	ILVBL	10994
C1416423	HGNC:6047	IMMT	10989
C1416425	HGNC:6050	IMPA1	3612
C1416426	HGNC:6051	IMPA2	3613
C1416427	HGNC:6052	IMPDH1	3614
C1416428	HGNC:6053	IMPDH2	3615
C1416430	HGNC:6055	IMPG1	3617
C1416431	HGNC:6057	INA	9118
C1416432	HGNC:6058	INCENP	3619
C1416433	HGNC:6059	IDO1	3620
C1416434	HGNC:6060	INE1	8552
C1416435	HGNC:6061	INE2	8551
C1416437	HGNC:6063	ING2	3622
C1416438	HGNC:6068	INHBC	3626
C1416439	HGNC:6069	INMT	11185
C1416440	HGNC:6071	INPP1	3628
C1416442	HGNC:6074	INPP4A	3631
C1416443	HGNC:6075	INPP4B	8821
C1416444	HGNC:6076	INPP5A	3632
C1416445	HGNC:6077	INPP5B	3633
C1416447	HGNC:6079	INPP5D	3635
C1416448	HGNC:6080	INPPL1	3636
C1416450	HGNC:6083	INSIG1	3638
C1416453	HGNC:6086	INSL3	3640
C1416454	HGNC:6087	INSL4	3641
C1416455	HGNC:6088	INSL5	10022
C1416456	HGNC:6089	INSL6	11172
C1416457	HGNC:6090	INSM1	3642
C1416459	HGNC:6093	INSRR	3645
C1416467	HGNC:6106	FOXP3	50943
C1416469	HGNC:6108	IPP	3652
C1416470	HGNC:6109	IPW	3653
C1416471	HGNC:6110	IQGAP1	8826
C1416472	HGNC:6111	IQGAP2	10788
C1416473	HGNC:6120	IRF5	3663
C1416474	HGNC:6121	IRF6	3664
C1416475	HGNC:6122	IRF7	3665
C1416477	HGNC:6129	IRX4	50805
C1416478	HGNC:6130	ISG20	3669
C1416479	HGNC:6131	IRF9	10379
C1416480	HGNC:6132	ISL1	3670
C1416481	HGNC:6133	ISLR	3671
C1416482	HGNC:6135	ITGA10	8515
C1416483	HGNC:6136	ITGA11	22801
C1416484	HGNC:6137	ITGA2	3673
C1416485	HGNC:6138	ITGA2B	3674
C1416486	HGNC:6139	ITGA3	3675
C1416487	HGNC:6140	ITGA4	3676
C1416488	HGNC:6141	ITGA5	3678
C1416489	HGNC:6143	ITGA7	3679
C1416490	HGNC:6144	ITGA8	8516
C1416491	HGNC:6145	ITGA9	3680
C1416492	HGNC:6146	ITGAD	3681
C1416493	HGNC:6147	ITGAE	3682
C1416494	HGNC:6150	ITGAV	3685
C1416496	HGNC:6153	ITGB1	3688
C1416497	HGNC:6154	ITGB1BP2	26548
C1416498	HGNC:6156	ITGB3	3690
C1416499	HGNC:6157	ITGB3BP	23421
C1416500	HGNC:6159	EIF6	3692
C1416501	HGNC:6160	ITGB5	3693
C1416502	HGNC:6161	ITGB6	3694
C1416503	HGNC:6162	ITGB7	3695
C1416504	HGNC:6163	ITGB8	3696
C1416505	HGNC:6164	ITGBL1	9358
C1416506	HGNC:6166	ITIH1	3697
C1416507	HGNC:6167	ITIH2	3698
C1416508	HGNC:6168	ITIH3	3699
C1416509	HGNC:6169	ITIH4	3700
C1416511	HGNC:6173	ITM2A	9452
C1416512	HGNC:6174	ITM2B	9445
C1416513	HGNC:6175	ITM2C	81618
C1416514	HGNC:6176	ITPA	3704
C1416515	HGNC:6177	ITPK1	3705
C1416516	HGNC:6178	ITPKA	3706
C1416517	HGNC:6179	ITPKB	3707
C1416518	HGNC:6181	ITPR2	3709
C1416519	HGNC:6182	ITPR3	3710
C1416520	HGNC:6183	ITSN1	6453
C1416521	HGNC:6184	ITSN2	50618
C1416522	HGNC:6185	IV	8114
C1416523	HGNC:6186	IVD	3712
C1416524	HGNC:6187	IVL	3713
C1416525	HGNC:6188	JAG1	182
C1416526	HGNC:6189	JAG2	3714
C1416527	HGNC:6194	JBS	3719
C1416528	HGNC:6196	JARID2	3720
C1416531	HGNC:6199	JRK	8629
C1416532	HGNC:6200	JRKL	8690
C1416536	HGNC:6211	ANOS1	3730
C1416539	HGNC:6214	ANOS2P	3734
C1416540	HGNC:6215	KARS	3735
C1416541	HGNC:6216	KATNA1	11104
C1416542	HGNC:6217	KATNB1	10300
C1416543	HGNC:6218	KCNA1	3736
C1416544	HGNC:6219	KCNA10	3744
C1416545	HGNC:6220	KCNA2	3737
C1416546	HGNC:6221	KCNA3	3738
C1416547	HGNC:6222	KCNA4	3739
C1416548	HGNC:6224	KCNA5	3741
C1416549	HGNC:6225	KCNA6	3742
C1416550	HGNC:6226	KCNA7	3743
C1416551	HGNC:6228	KCNAB1	7881
C1416552	HGNC:6229	KCNAB2	8514
C1416553	HGNC:6230	KCNAB3	9196
C1416554	HGNC:6231	KCNB1	3745
C1416555	HGNC:6232	KCNB2	9312
C1416556	HGNC:6233	KCNC1	3746
C1416557	HGNC:6234	KCNC2	3747
C1416558	HGNC:6235	KCNC3	3748
C1416559	HGNC:6236	KCNC4	3749
C1416560	HGNC:6237	KCND1	3750
C1416561	HGNC:6238	KCND2	3751
C1416562	HGNC:6239	KCND3	3752
C1416563	HGNC:6240	KCNE1	3753
C1416564	HGNC:6241	KCNE5	23630
C1416565	HGNC:6242	KCNE2	9992
C1416566	HGNC:6243	KCNE3	10008
C1416567	HGNC:6244	KCNE4	23704
C1416568	HGNC:6246	KCNF1	3754
C1416569	HGNC:6248	KCNG1	3755
C1416570	HGNC:6249	KCNG2	26251
C1416571	HGNC:6250	KCNH1	3756
C1416572	HGNC:6251	KCNH2	3757
C1416573	HGNC:6252	KCNH3	23416
C1416574	HGNC:6253	KCNH4	23415
C1416575	HGNC:6254	KCNH5	27133
C1416576	HGNC:6255	KCNJ1	3758
C1416577	HGNC:6256	KCNJ10	3766
C1416578	HGNC:6257	KCNJ11	3767
C1416579	HGNC:6258	KCNJ12	3768
C1416580	HGNC:6259	KCNJ13	3769
C1416581	HGNC:6260	KCNJ14	3770
C1416582	HGNC:6261	KCNJ15	3772
C1416583	HGNC:6262	KCNJ16	3773
C1416584	HGNC:6263	KCNJ2	3759
C1416585	HGNC:6264	KCNJ3	3760
C1416586	HGNC:6265	KCNJ4	3761
C1416587	HGNC:6266	KCNJ5	3762
C1416588	HGNC:6267	KCNJ6	3763
C1416589	HGNC:6269	KCNJ8	3764
C1416590	HGNC:6270	KCNJ9	3765
C1416591	HGNC:6272	KCNK1	3775
C1416592	HGNC:6273	KCNK10	54207
C1416593	HGNC:6274	KCNK12	56660
C1416594	HGNC:6275	KCNK13	56659
C1416595	HGNC:6277	KCNK2	3776
C1416596	HGNC:6278	KCNK3	3777
C1416597	HGNC:6279	KCNK4	50801
C1416599	HGNC:6281	KCNK6	9424
C1416600	HGNC:6282	KCNK7	10089
C1416601	HGNC:6283	KCNK9	51305
C1416602	HGNC:6284	KCNMA1	3778
C1416603	HGNC:6285	KCNMB1	3779
C1416604	HGNC:6286	KCNMB2	10242
C1416605	HGNC:6287	KCNMB3	27094
C1416606	HGNC:6288	KCNMB3P1	27093
C1416607	HGNC:6289	KCNMB4	27345
C1416608	HGNC:6290	KCNN1	3780
C1416609	HGNC:6291	KCNN2	3781
C1416610	HGNC:6292	KCNN3	3782
C1416611	HGNC:6293	KCNN4	3783
C1416612	HGNC:6294	KCNQ1	3784
C1416613	HGNC:6295	KCNQ1OT1	10984
C1416614	HGNC:6296	KCNQ2	3785
C1416615	HGNC:6297	KCNQ3	3786
C1416616	HGNC:6298	KCNQ4	9132
C1416617	HGNC:6299	KCNQ5	56479
C1416618	HGNC:6300	KCNS1	3787
C1416619	HGNC:6301	KCNS2	3788
C1416620	HGNC:6302	KCNS3	3790
C1416622	HGNC:6304	KDELR1	10945
C1416623	HGNC:6305	KDELR2	11014
C1416624	HGNC:6306	KDELR3	11015
C1416625	HGNC:6308	KEL	3792
C1416626	HGNC:6309	KERA	11081
C1416630	HGNC:6315	KHK	3795
C1416631	HGNC:6316	KHSRP	8570
C1416632	HGNC:6317	KIF1C	10749
C1416634	HGNC:6319	KIF3A	11127
C1416635	HGNC:6320	KIF3B	9371
C1416636	HGNC:6321	KIF3C	3797
C1416637	HGNC:6322	KIF4B	285643
C1416638	HGNC:6323	KIF5A	3798
C1416639	HGNC:6324	KIF5B	3799
C1416640	HGNC:6325	KIF5C	3800
C1416641	HGNC:6326	KIFC3	3801
C1416642	HGNC:6327	KIN	22944
C1416643	HGNC:6329	KIR2DL1	3802
C1416644	HGNC:6330	KIR2DL2	3803
C1416645	HGNC:6331	KIR2DL3	3804
C1416646	HGNC:6332	KIR2DL4	3805
